scenario_id,policy,router,call_index,round,tool,raw_args,normalized_args,json_valid,status,evidence_ids_revealed,new_information,duplicate,relevant,discovery_step,error_class,result_summary
NET-05,full,p0,6,2,shell_readonly,"{""command"": ""ls /etc/nginx/conf.d /etc/nginx/sites-enabled /etc/httpd/conf.d /etc/haproxy /etc/traefik 2>/dev/null""}","{""command"": ""ls /etc/nginx/conf.d /etc/nginx/sites-enabled /etc/httpd/conf.d /etc/haproxy /etc/traefik 2>/dev/null""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""ls""}"
NET-05,full,p0,7,3,list_directory,"{""path"": ""/etc/nginx""}","{""path"": ""/etc/nginx""}",True,empty,,False,False,False,False,,"{""empty"": true}"
NET-05,full,p0,8,3,list_directory,"{""path"": ""/etc""}","{""path"": ""/etc""}",True,empty,,False,False,False,False,,"{""empty"": true}"
K8S-01,full,p0,1,1,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""prod""}","{""namespace"": ""prod"", ""resource"": ""pods""}",True,revealed,E1,True,False,True,True,,"{""revealed"": [{""id"": ""E1"", ""tool"": ""kubectl_get"", ""key"": ""pods"", ""text"": ""web 0/1 CrashLoopBackOff""}]}"
K8S-01,full,p0,2,2,kubectl_describe,"{""pod"": ""web"", ""namespace"": ""prod""}","{""namespace"": ""prod"", ""pod"": ""web""}",True,revealed,E2,True,False,True,True,,"{""revealed"": [{""id"": ""E2"", ""tool"": ""kubectl_describe"", ""key"": ""web"", ""text"": ""Exit Code 1; Liveness HTTP 500""}]}"
K8S-01,full,p0,3,2,kubectl_logs,"{""pod"": ""web"", ""namespace"": ""prod""}","{""namespace"": ""prod"", ""pod"": ""web""}",True,revealed,E3,True,False,True,True,,"{""revealed"": [{""id"": ""E3"", ""tool"": ""kubectl_logs"", ""key"": ""web"", ""text"": ""panic: dial tcp 10.0.0.10:5432: connection refused""}]}"
K8S-01,full,p0,4,3,kubectl_get,"{""resource"": ""services"", ""namespace"": ""prod""}","{""namespace"": ""prod"", ""resource"": ""services""}",True,empty,,False,False,False,False,,"{""empty"": true}"
K8S-01,full,p0,5,3,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""prod""}","{""namespace"": ""prod"", ""resource"": ""pods""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
K8S-01,full,p0,6,4,kubectl_get,"{""resource"": ""pods -A"", ""namespace"": ""prod""}","{""namespace"": ""prod"", ""resource"": ""pods -A""}",True,empty,,False,True,False,False,,"{""empty"": true}"
K8S-01,full,p0,7,5,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""default""}","{""namespace"": ""default"", ""resource"": ""pods""}",True,revealed,E1,True,True,True,True,,"{""revealed"": [{""id"": ""E1"", ""tool"": ""kubectl_get"", ""key"": ""pods"", ""text"": ""web 0/1 CrashLoopBackOff""}]}"
K8S-01,full,p0,8,5,kubectl_get,"{""resource"": ""endpoints"", ""namespace"": ""prod""}","{""namespace"": ""prod"", ""resource"": ""endpoints""}",True,empty,,True,True,False,False,,"{""empty"": true}"
K8S-01,full,p0,9,6,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""postgres""}","{""namespace"": ""postgres"", ""resource"": ""pods""}",True,revealed,E1,True,True,True,True,,"{""revealed"": [{""id"": ""E1"", ""tool"": ""kubectl_get"", ""key"": ""pods"", ""text"": ""web 0/1 CrashLoopBackOff""}]}"
K8S-01,full,p0,10,6,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""database""}","{""namespace"": ""database"", ""resource"": ""pods""}",True,revealed,E1,True,True,True,True,,"{""revealed"": [{""id"": ""E1"", ""tool"": ""kubectl_get"", ""key"": ""pods"", ""text"": ""web 0/1 CrashLoopBackOff""}]}"
K8S-01,full,p0,11,7,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""kube-system""}","{""namespace"": ""kube-system"", ""resource"": ""pods""}",True,revealed,E1,True,True,True,True,,"{""revealed"": [{""id"": ""E1"", ""tool"": ""kubectl_get"", ""key"": ""pods"", ""text"": ""web 0/1 CrashLoopBackOff""}]}"
K8S-01,full,p0,12,7,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""db""}","{""namespace"": ""db"", ""resource"": ""pods""}",True,revealed,E1,True,True,True,True,,"{""revealed"": [{""id"": ""E1"", ""tool"": ""kubectl_get"", ""key"": ""pods"", ""text"": ""web 0/1 CrashLoopBackOff""}]}"
K8S-01,full,p0,13,8,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""prod""}","{""namespace"": ""prod"", ""resource"": ""pods""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
K8S-01,full,p0,14,9,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""prod""}","{""namespace"": ""prod"", ""resource"": ""pods""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
K8S-01,full,p0,15,10,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""prod""}","{""namespace"": ""prod"", ""resource"": ""pods""}",True,duplicate,,False,True,False,False,,"{""duplicate"": true}"
K8S-02,full,p0,1,1,kubectl_get,"{""resource"": ""pods""}","{""resource"": ""pods""}",True,revealed,E1,True,False,True,True,,"{""revealed"": [{""id"": ""E1"", ""tool"": ""kubectl_get"", ""key"": ""pods"", ""text"": ""api 0/1 Pending""}]}"
K8S-02,full,p0,2,2,kubectl_describe,"{""pod"": ""api""}","{""pod"": ""api""}",True,revealed,E2,True,False,True,True,,"{""revealed"": [{""id"": ""E2"", ""tool"": ""kubectl_describe"", ""key"": ""api"", ""text"": ""0/2 nodes available: insufficient cpu""}]}"
K8S-02,full,p0,3,3,kubectl_get,"{""resource"": ""nodes""}","{""resource"": ""nodes""}",True,empty,,False,False,False,False,,"{""empty"": true}"
K8S-02,full,p0,4,4,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""default""}","{""namespace"": ""default"", ""resource"": ""pods""}",True,revealed,E1,True,False,True,True,,"{""revealed"": [{""id"": ""E1"", ""tool"": ""kubectl_get"", ""key"": ""pods"", ""text"": ""api 0/1 Pending""}]}"
K8S-02,full,p0,5,5,kubectl_get,"{""resource"": ""node""}","{""resource"": ""node""}",True,empty,,False,False,False,False,,"{""empty"": true}"
K8S-02,full,p0,6,6,kubectl_get,"{""resource"": ""pods --all-namespaces""}","{""resource"": ""pods --all-namespaces""}",True,empty,,False,False,False,False,,"{""empty"": true}"
K8S-02,full,p0,7,7,kubectl_get,"{""resource"": ""resourcequotas""}","{""resource"": ""resourcequotas""}",True,empty,,False,False,False,False,,"{""empty"": true}"
K8S-02,full,p0,8,7,kubectl_get,"{""resource"": ""limitranges""}","{""resource"": ""limitranges""}",True,empty,,False,False,False,False,,"{""empty"": true}"
K8S-03,full,p0,1,1,kubectl_get,"{""resource"": ""pods""}","{""resource"": ""pods""}",True,empty,,False,False,False,False,,"{""empty"": true}"
K8S-03,full,p0,2,1,kubectl_get,"{""resource"": ""deployments""}","{""resource"": ""deployments""}",True,empty,,False,False,False,False,,"{""empty"": true}"
K8S-03,full,p0,3,2,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""default""}","{""namespace"": ""default"", ""resource"": ""pods""}",True,empty,,False,False,False,False,,"{""empty"": true}"
K8S-03,full,p0,4,2,kubectl_get,"{""resource"": ""deployments"", ""namespace"": ""default""}","{""namespace"": ""default"", ""resource"": ""deployments""}",True,empty,,False,False,False,False,,"{""empty"": true}"
K8S-03,full,p0,5,3,kubectl_get,"{""resource"": ""namespaces""}","{""resource"": ""namespaces""}",True,empty,,False,False,False,False,,"{""empty"": true}"
K8S-03,full,p0,6,3,shell_readonly,"{""command"": ""kubectl get pods -A 2>&1 | head -50""}","{""command"": ""kubectl get pods -A 2>&1 | head -50""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""kubectl""}"
K8S-04,full,p0,1,1,kubectl_get,"{""resource"": ""pods""}","{""resource"": ""pods""}",True,empty,,False,False,False,False,,"{""empty"": true}"
K8S-04,full,p0,2,2,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""default""}","{""namespace"": ""default"", ""resource"": ""pods""}",True,empty,,False,False,False,False,,"{""empty"": true}"
K8S-04,full,p0,3,2,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""kube-system""}","{""namespace"": ""kube-system"", ""resource"": ""pods""}",True,empty,,False,False,False,False,,"{""empty"": true}"
K8S-04,full,p0,4,3,shell_readonly,"{""command"": ""kubectl get pods -A 2>&1 | head -50""}","{""command"": ""kubectl get pods -A 2>&1 | head -50""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""kubectl""}"
K8S-05,full,p0,1,1,kubectl_get,"{""resource"": ""endpoints""}","{""resource"": ""endpoints""}",True,empty,,False,False,False,False,,"{""empty"": true}"
K8S-05,full,p0,2,1,kubectl_get,"{""resource"": ""pods""}","{""resource"": ""pods""}",True,empty,,False,False,False,False,,"{""empty"": true}"
K8S-05,full,p0,3,1,kubectl_get,"{""resource"": ""services""}","{""resource"": ""services""}",True,empty,,False,False,False,False,,"{""empty"": true}"
K8S-05,full,p0,4,2,kubectl_get,"{""resource"": ""endpoints"", ""namespace"": ""default""}","{""namespace"": ""default"", ""resource"": ""endpoints""}",True,empty,,False,False,False,False,,"{""empty"": true}"
K8S-05,full,p0,5,2,kubectl_get,"{""resource"": ""pods"", ""namespace"": ""default""}","{""namespace"": ""default"", ""resource"": ""pods""}",True,empty,,False,False,False,False,,"{""empty"": true}"
K8S-05,full,p0,6,2,kubectl_get,"{""resource"": ""services"", ""namespace"": ""default""}","{""namespace"": ""default"", ""resource"": ""services""}",True,empty,,False,False,False,False,,"{""empty"": true}"
K8S-05,full,p0,7,3,shell_readonly,"{""command"": ""kubectl get endpoints -A; echo ---; kubectl get pods -A; echo ---; kubectl get svc -A""}","{""command"": ""kubectl get endpoints -A; echo ---; kubectl get pods -A; echo ---; kubectl get svc -A""}",True,unsupported_command,,False,False,False,False,,"{""unsupported_command"": true, ""family"": ""kubectl""}"
K8S-06,full,p0,1,1,kubectl_get,"{""resource"": ""pods""}","{""resource"": ""pods""}",True,empty,,False,False,False,False,,"{""empty"": true}"
