zone,url,probe_num,timestamp,http_status,latency_seconds,error_type,error_message
internet,https://fb1.spb.ru/health,12,2026-07-26T06:34:41.536519Z,200,0.1231,,
test,http://10.129.13.78:30080/health,13,2026-07-26T06:34:42.537038Z,200,0.1065,,
internet,https://fb1.spb.ru/health,13,2026-07-26T06:34:42.536719Z,200,0.12,,
test,http://10.129.13.78:30080/health,14,2026-07-26T06:34:43.536988Z,200,0.1084,,
internet,https://fb1.spb.ru/health,14,2026-07-26T06:34:43.536813Z,200,0.1154,,
test,http://10.129.13.78:30080/health,15,2026-07-26T06:34:44.537625Z,200,0.1054,,
internet,https://fb1.spb.ru/health,15,2026-07-26T06:34:44.536697Z,200,0.1147,,
test,http://10.129.13.78:30080/health,16,2026-07-26T06:34:45.536861Z,200,0.1088,,
internet,https://fb1.spb.ru/health,16,2026-07-26T06:34:45.536631Z,200,0.1166,,
test,http://10.129.13.78:30080/health,17,2026-07-26T06:34:46.536880Z,200,0.1038,,
internet,https://fb1.spb.ru/health,17,2026-07-26T06:34:46.536611Z,200,0.116,,
test,http://10.129.13.78:30080/health,18,2026-07-26T06:34:47.536882Z,200,0.1039,,
internet,https://fb1.spb.ru/health,18,2026-07-26T06:34:47.536611Z,200,0.1172,,
test,http://10.129.13.78:30080/health,19,2026-07-26T06:34:48.536776Z,200,0.1141,,
internet,https://fb1.spb.ru/health,19,2026-07-26T06:34:48.536508Z,200,0.1209,,
test,http://10.129.13.78:30080/health,20,2026-07-26T06:34:49.537830Z,200,0.1047,,
internet,https://fb1.spb.ru/health,20,2026-07-26T06:34:49.537634Z,200,0.1111,,
test,http://10.129.13.78:30080/health,21,2026-07-26T06:34:50.536850Z,200,0.1085,,
internet,https://fb1.spb.ru/health,21,2026-07-26T06:34:50.536614Z,200,0.1143,,
test,http://10.129.13.78:30080/health,22,2026-07-26T06:34:51.537498Z,200,0.1215,,
test,http://10.129.13.78:30080/health,23,2026-07-26T06:34:52.537089Z,200,0.1153,,
internet,https://fb1.spb.ru/health,23,2026-07-26T06:34:52.536670Z,200,0.1298,,
internet,https://fb1.spb.ru/health,22,2026-07-26T06:34:51.536460Z,200,1.1551,,
test,http://10.129.13.78:30080/health,24,2026-07-26T06:34:53.536920Z,200,0.1053,,
internet,https://fb1.spb.ru/health,24,2026-07-26T06:34:53.536618Z,200,0.1136,,
test,http://10.129.13.78:30080/health,25,2026-07-26T06:34:54.536662Z,200,0.1048,,
internet,https://fb1.spb.ru/health,25,2026-07-26T06:34:54.536409Z,200,0.1133,,
test,http://10.129.13.78:30080/health,26,2026-07-26T06:34:55.536895Z,200,0.1049,,
internet,https://fb1.spb.ru/health,26,2026-07-26T06:34:55.536652Z,200,0.1163,,
test,http://10.129.13.78:30080/health,27,2026-07-26T06:34:56.536945Z,200,0.1042,,
internet,https://fb1.spb.ru/health,27,2026-07-26T06:34:56.536651Z,200,0.1219,,
test,http://10.129.13.78:30080/health,28,2026-07-26T06:34:57.536759Z,200,0.1062,,
internet,https://fb1.spb.ru/health,28,2026-07-26T06:34:57.536529Z,200,0.1205,,
test,http://10.129.13.78:30080/health,29,2026-07-26T06:34:58.536934Z,200,0.1054,,
internet,https://fb1.spb.ru/health,29,2026-07-26T06:34:58.536604Z,200,0.1137,,
test,http://10.129.13.78:30080/health,30,2026-07-26T06:34:59.537429Z,200,0.1053,,
internet,https://fb1.spb.ru/health,30,2026-07-26T06:34:59.536803Z,200,0.1284,,
test,http://10.129.13.78:30080/health,31,2026-07-26T06:35:00.537589Z,200,0.1039,,
internet,https://fb1.spb.ru/health,31,2026-07-26T06:35:00.536726Z,200,0.1157,,
test,http://10.129.13.78:30080/health,32,2026-07-26T06:35:01.537756Z,200,0.1047,,
internet,https://fb1.spb.ru/health,32,2026-07-26T06:35:01.536535Z,200,0.1122,,
test,http://10.129.13.78:30080/health,33,2026-07-26T06:35:02.536901Z,200,0.1061,,
internet,https://fb1.spb.ru/health,33,2026-07-26T06:35:02.536539Z,200,0.1163,,
test,http://10.129.13.78:30080/health,34,2026-07-26T06:35:03.536770Z,200,0.1042,,
internet,https://fb1.spb.ru/health,34,2026-07-26T06:35:03.536489Z,200,0.1238,,
test,http://10.129.13.78:30080/health,35,2026-07-26T06:35:04.542860Z,200,0.1048,,
internet,https://fb1.spb.ru/health,35,2026-07-26T06:35:04.540643Z,200,0.1187,,
internet,https://fb1.spb.ru/health,36,2026-07-26T06:35:05.536536Z,200,0.1296,,
test,http://10.129.13.78:30080/health,36,2026-07-26T06:35:05.541031Z,200,0.4926,,
test,http://10.129.13.78:30080/health,37,2026-07-26T06:35:06.537019Z,200,0.1465,,
internet,https://fb1.spb.ru/health,37,2026-07-26T06:35:06.536640Z,200,0.1484,,
test,http://10.129.13.78:30080/health,38,2026-07-26T06:35:07.542307Z,200,0.1046,,
internet,https://fb1.spb.ru/health,38,2026-07-26T06:35:07.539328Z,200,0.1175,,
test,http://10.129.13.78:30080/health,39,2026-07-26T06:35:08.536858Z,200,0.1047,,
internet,https://fb1.spb.ru/health,39,2026-07-26T06:35:08.536632Z,200,0.1171,,
test,http://10.129.13.78:30080/health,40,2026-07-26T06:35:09.536935Z,200,0.1217,,
internet,https://fb1.spb.ru/health,40,2026-07-26T06:35:09.536621Z,200,0.1383,,
test,http://10.129.13.78:30080/health,41,2026-07-26T06:35:10.537168Z,200,0.1619,,
internet,https://fb1.spb.ru/health,41,2026-07-26T06:35:10.536707Z,200,0.1656,,
test,http://10.129.13.78:30080/health,42,2026-07-26T06:35:11.536755Z,200,0.1077,,
internet,https://fb1.spb.ru/health,42,2026-07-26T06:35:11.536622Z,200,0.1142,,
test,http://10.129.13.78:30080/health,43,2026-07-26T06:35:12.537003Z,200,0.1051,,
internet,https://fb1.spb.ru/health,43,2026-07-26T06:35:12.536656Z,200,0.1178,,
test,http://10.129.13.78:30080/health,44,2026-07-26T06:35:13.536949Z,200,0.1203,,
internet,https://fb1.spb.ru/health,44,2026-07-26T06:35:13.536674Z,200,0.1331,,
internet,https://fb1.spb.ru/health,45,2026-07-26T06:35:14.536548Z,200,0.156,,
test,http://10.129.13.78:30080/health,46,2026-07-26T06:35:15.536868Z,200,0.1053,,
internet,https://fb1.spb.ru/health,46,2026-07-26T06:35:15.536566Z,200,0.114,,
test,http://10.129.13.78:30080/health,45,2026-07-26T06:35:14.536768Z,200,1.1232,,
test,http://10.129.13.78:30080/health,47,2026-07-26T06:35:16.537151Z,200,0.1048,,
internet,https://fb1.spb.ru/health,47,2026-07-26T06:35:16.536761Z,200,0.127,,
internet,https://fb1.spb.ru/health,48,2026-07-26T06:35:17.536705Z,200,0.1247,,
test,http://10.129.13.78:30080/health,48,2026-07-26T06:35:17.537143Z,200,0.1369,,
test,http://10.129.13.78:30080/health,49,2026-07-26T06:35:18.536991Z,200,0.1049,,
internet,https://fb1.spb.ru/health,49,2026-07-26T06:35:18.536691Z,200,0.1182,,
internet,https://fb1.spb.ru/health,50,2026-07-26T06:35:19.536718Z,200,0.171,,
test,http://10.129.13.78:30080/health,51,2026-07-26T06:35:20.537193Z,200,0.1054,,
test,http://10.129.13.78:30080/health,50,2026-07-26T06:35:19.537220Z,200,1.1104,,
internet,https://fb1.spb.ru/health,51,2026-07-26T06:35:20.536716Z,200,0.1216,,
test,http://10.129.13.78:30080/health,52,2026-07-26T06:35:21.536847Z,200,0.1053,,
internet,https://fb1.spb.ru/health,52,2026-07-26T06:35:21.536610Z,200,0.1195,,
test,http://10.129.13.78:30080/health,53,2026-07-26T06:35:22.536706Z,200,0.1046,,
internet,https://fb1.spb.ru/health,53,2026-07-26T06:35:22.536480Z,200,0.1116,,
test,http://10.129.13.78:30080/health,54,2026-07-26T06:35:23.537118Z,200,0.1052,,
internet,https://fb1.spb.ru/health,54,2026-07-26T06:35:23.536730Z,200,0.1222,,
test,http://10.129.13.78:30080/health,55,2026-07-26T06:35:24.536941Z,200,0.1052,,
internet,https://fb1.spb.ru/health,55,2026-07-26T06:35:24.536567Z,200,0.1149,,
internet,https://fb1.spb.ru/health,56,2026-07-26T06:35:25.536578Z,200,0.1402,,
test,http://10.129.13.78:30080/health,56,2026-07-26T06:35:25.537103Z,200,0.1476,,
test,http://10.129.13.78:30080/health,57,2026-07-26T06:35:26.536872Z,200,0.1045,,
internet,https://fb1.spb.ru/health,57,2026-07-26T06:35:26.536639Z,200,0.1145,,
test,http://10.129.13.78:30080/health,58,2026-07-26T06:35:27.537110Z,200,0.1078,,
internet,https://fb1.spb.ru/health,58,2026-07-26T06:35:27.536733Z,200,0.1229,,
test,http://10.129.13.78:30080/health,59,2026-07-26T06:35:28.537139Z,200,0.1043,,
internet,https://fb1.spb.ru/health,59,2026-07-26T06:35:28.536611Z,200,0.1218,,
test,http://10.129.13.78:30080/health,60,2026-07-26T06:35:29.537047Z,200,0.1056,,
internet,https://fb1.spb.ru/health,60,2026-07-26T06:35:29.536612Z,200,0.1129,,
test,http://10.129.13.78:30080/health,61,2026-07-26T06:35:30.536933Z,200,0.1093,,
internet,https://fb1.spb.ru/health,61,2026-07-26T06:35:30.536495Z,200,0.1176,,
test,http://10.129.13.78:30080/health,62,2026-07-26T06:35:31.538928Z,200,0.1047,,
internet,https://fb1.spb.ru/health,62,2026-07-26T06:35:31.536536Z,200,0.1265,,
test,http://10.129.13.78:30080/health,63,2026-07-26T06:35:32.537644Z,200,0.1079,,
internet,https://fb1.spb.ru/health,63,2026-07-26T06:35:32.536657Z,200,0.1174,,
test,http://10.129.13.78:30080/health,64,2026-07-26T06:35:33.544465Z,200,0.107,,
internet,https://fb1.spb.ru/health,64,2026-07-26T06:35:33.536509Z,200,0.1262,,
test,http://10.129.13.78:30080/health,65,2026-07-26T06:35:34.536857Z,200,0.1059,,
internet,https://fb1.spb.ru/health,65,2026-07-26T06:35:34.536556Z,200,0.1366,,
test,http://10.129.13.78:30080/health,66,2026-07-26T06:35:35.536839Z,200,0.1052,,
internet,https://fb1.spb.ru/health,66,2026-07-26T06:35:35.536555Z,200,0.1158,,
test,http://10.129.13.78:30080/health,67,2026-07-26T06:35:36.536742Z,200,0.1913,,
test,http://10.129.13.78:30080/health,68,2026-07-26T06:35:37.536865Z,200,0.1049,,
internet,https://fb1.spb.ru/health,67,2026-07-26T06:35:36.536519Z,200,1.1159,,
internet,https://fb1.spb.ru/health,68,2026-07-26T06:35:37.536626Z,200,0.1192,,
test,http://10.129.13.78:30080/health,69,2026-07-26T06:35:38.536993Z,200,0.1049,,
internet,https://fb1.spb.ru/health,69,2026-07-26T06:35:38.536654Z,200,0.1164,,
test,http://10.129.13.78:30080/health,70,2026-07-26T06:35:39.536978Z,200,0.1052,,
internet,https://fb1.spb.ru/health,70,2026-07-26T06:35:39.536668Z,200,0.1214,,
test,http://10.129.13.78:30080/health,71,2026-07-26T06:35:40.536804Z,200,0.1055,,
internet,https://fb1.spb.ru/health,71,2026-07-26T06:35:40.536558Z,200,0.1136,,
test,http://10.129.13.78:30080/health,72,2026-07-26T06:35:41.536841Z,200,0.1055,,
internet,https://fb1.spb.ru/health,72,2026-07-26T06:35:41.536513Z,200,0.1143,,
test,http://10.129.13.78:30080/health,73,2026-07-26T06:35:42.537907Z,200,0.1236,,
internet,https://fb1.spb.ru/health,73,2026-07-26T06:35:42.537678Z,200,0.1329,,
test,http://10.129.13.78:30080/health,74,2026-07-26T06:35:43.537358Z,200,0.1051,,
internet,https://fb1.spb.ru/health,74,2026-07-26T06:35:43.536662Z,200,0.1166,,
test,http://10.129.13.78:30080/health,75,2026-07-26T06:35:44.537037Z,200,0.1051,,
internet,https://fb1.spb.ru/health,75,2026-07-26T06:35:44.536661Z,200,0.1151,,
test,http://10.129.13.78:30080/health,76,2026-07-26T06:35:45.536808Z,200,0.1047,,
internet,https://fb1.spb.ru/health,76,2026-07-26T06:35:45.536523Z,200,0.1235,,
internet,https://fb1.spb.ru/health,77,2026-07-26T06:35:46.536556Z,200,0.1151,,
test,http://10.129.13.78:30080/health,77,2026-07-26T06:35:46.536765Z,200,0.1186,,
test,http://10.129.13.78:30080/health,78,2026-07-26T06:35:47.537036Z,200,0.1078,,
internet,https://fb1.spb.ru/health,78,2026-07-26T06:35:47.536672Z,200,0.1212,,
test,http://10.129.13.78:30080/health,79,2026-07-26T06:35:48.536699Z,200,0.1048,,
internet,https://fb1.spb.ru/health,79,2026-07-26T06:35:48.536506Z,200,0.1121,,
test,http://10.129.13.78:30080/health,80,2026-07-26T06:35:49.537042Z,200,0.1056,,
internet,https://fb1.spb.ru/health,80,2026-07-26T06:35:49.536620Z,200,0.1227,,
test,http://10.129.13.78:30080/health,81,2026-07-26T06:35:50.538541Z,200,0.1049,,
internet,https://fb1.spb.ru/health,81,2026-07-26T06:35:50.538176Z,200,0.1169,,
test,http://10.129.13.78:30080/health,82,2026-07-26T06:35:51.536910Z,200,0.1136,,
internet,https://fb1.spb.ru/health,82,2026-07-26T06:35:51.536609Z,200,0.1191,,
test,http://10.129.13.78:30080/health,83,2026-07-26T06:35:52.537870Z,200,0.116,,
internet,https://fb1.spb.ru/health,83,2026-07-26T06:35:52.537270Z,200,0.1204,,
test,http://10.129.13.78:30080/health,84,2026-07-26T06:35:53.536745Z,200,0.1043,,
internet,https://fb1.spb.ru/health,84,2026-07-26T06:35:53.536559Z,200,0.1146,,
test,http://10.129.13.78:30080/health,85,2026-07-26T06:35:54.537021Z,200,0.1285,,
internet,https://fb1.spb.ru/health,85,2026-07-26T06:35:54.536685Z,200,0.1314,,
test,http://10.129.13.78:30080/health,86,2026-07-26T06:35:55.536657Z,200,0.1046,,
internet,https://fb1.spb.ru/health,86,2026-07-26T06:35:55.536426Z,200,0.1193,,
test,http://10.129.13.78:30080/health,87,2026-07-26T06:35:56.537091Z,200,0.116,,
internet,https://fb1.spb.ru/health,87,2026-07-26T06:35:56.536697Z,200,0.1197,,
test,http://10.129.13.78:30080/health,88,2026-07-26T06:35:57.536932Z,200,0.1045,,
internet,https://fb1.spb.ru/health,88,2026-07-26T06:35:57.536634Z,200,0.1154,,
test,http://10.129.13.78:30080/health,89,2026-07-26T06:35:58.537359Z,200,0.1041,,
internet,https://fb1.spb.ru/health,89,2026-07-26T06:35:58.536867Z,200,0.1201,,
test,http://10.129.13.78:30080/health,90,2026-07-26T06:35:59.537359Z,200,0.1046,,
internet,https://fb1.spb.ru/health,90,2026-07-26T06:35:59.536766Z,200,0.1185,,
test,http://10.129.13.78:30080/health,91,2026-07-26T06:36:00.542305Z,200,0.1109,,
internet,https://fb1.spb.ru/health,91,2026-07-26T06:36:00.539409Z,200,0.1225,,
test,http://10.129.13.78:30080/health,92,2026-07-26T06:36:01.537565Z,200,0.1053,,
internet,https://fb1.spb.ru/health,92,2026-07-26T06:36:01.536708Z,200,0.1153,,
test,http://10.129.13.78:30080/health,93,2026-07-26T06:36:02.537253Z,200,0.1032,,
internet,https://fb1.spb.ru/health,93,2026-07-26T06:36:02.536866Z,200,0.1419,,
test,http://10.129.13.78:30080/health,94,2026-07-26T06:36:03.537059Z,200,0.1055,,
internet,https://fb1.spb.ru/health,94,2026-07-26T06:36:03.536696Z,200,0.1295,,
test,http://10.129.13.78:30080/health,95,2026-07-26T06:36:04.537222Z,200,0.1055,,
internet,https://fb1.spb.ru/health,95,2026-07-26T06:36:04.536703Z,200,0.1218,,
test,http://10.129.13.78:30080/health,96,2026-07-26T06:36:05.536942Z,200,0.106,,
internet,https://fb1.spb.ru/health,96,2026-07-26T06:36:05.536593Z,200,0.1194,,
test,http://10.129.13.78:30080/health,97,2026-07-26T06:36:06.537339Z,200,0.1051,,
internet,https://fb1.spb.ru/health,97,2026-07-26T06:36:06.536808Z,200,0.1241,,
test,http://10.129.13.78:30080/health,98,2026-07-26T06:36:07.537250Z,200,0.1059,,
internet,https://fb1.spb.ru/health,98,2026-07-26T06:36:07.536763Z,200,0.1233,,
test,http://10.129.13.78:30080/health,99,2026-07-26T06:36:08.536895Z,200,0.1125,,
internet,https://fb1.spb.ru/health,99,2026-07-26T06:36:08.536587Z,200,0.1308,,
test,http://10.129.13.78:30080/health,100,2026-07-26T06:36:09.541713Z,200,0.1055,,
internet,https://fb1.spb.ru/health,100,2026-07-26T06:36:09.539326Z,200,0.115,,
test,http://10.129.13.78:30080/health,101,2026-07-26T06:36:10.536767Z,200,0.1047,,
internet,https://fb1.spb.ru/health,101,2026-07-26T06:36:10.536519Z,200,0.1127,,
test,http://10.129.13.78:30080/health,102,2026-07-26T06:36:11.537211Z,200,0.1051,,
internet,https://fb1.spb.ru/health,102,2026-07-26T06:36:11.536863Z,200,0.1184,,
test,http://10.129.13.78:30080/health,103,2026-07-26T06:36:12.536995Z,200,0.1048,,
internet,https://fb1.spb.ru/health,103,2026-07-26T06:36:12.536701Z,200,0.1159,,
test,http://10.129.13.78:30080/health,104,2026-07-26T06:36:13.536896Z,200,0.1046,,
internet,https://fb1.spb.ru/health,104,2026-07-26T06:36:13.536622Z,200,0.1201,,
test,http://10.129.13.78:30080/health,105,2026-07-26T06:36:14.537104Z,200,0.1216,,
internet,https://fb1.spb.ru/health,105,2026-07-26T06:36:14.536646Z,200,0.1428,,
test,http://10.129.13.78:30080/health,106,2026-07-26T06:36:15.537068Z,200,0.1347,,
internet,https://fb1.spb.ru/health,106,2026-07-26T06:36:15.536600Z,200,0.3849,,
test,http://10.129.13.78:30080/health,107,2026-07-26T06:36:16.536903Z,200,0.1052,,
internet,https://fb1.spb.ru/health,107,2026-07-26T06:36:16.536574Z,200,0.1148,,
test,http://10.129.13.78:30080/health,108,2026-07-26T06:36:17.537661Z,200,0.1067,,
internet,https://fb1.spb.ru/health,108,2026-07-26T06:36:17.536697Z,200,0.1244,,
test,http://10.129.13.78:30080/health,109,2026-07-26T06:36:18.536856Z,200,0.1041,,
internet,https://fb1.spb.ru/health,109,2026-07-26T06:36:18.536550Z,200,0.1223,,
test,http://10.129.13.78:30080/health,110,2026-07-26T06:36:19.536836Z,200,0.1045,,
internet,https://fb1.spb.ru/health,110,2026-07-26T06:36:19.536545Z,200,0.1119,,
test,http://10.129.13.78:30080/health,111,2026-07-26T06:36:20.537182Z,200,0.105,,
internet,https://fb1.spb.ru/health,111,2026-07-26T06:36:20.536718Z,200,0.1227,,
test,http://10.129.13.78:30080/health,112,2026-07-26T06:36:21.537154Z,200,0.1062,,
internet,https://fb1.spb.ru/health,112,2026-07-26T06:36:21.536732Z,200,0.1247,,
test,http://10.129.13.78:30080/health,113,2026-07-26T06:36:22.537183Z,200,0.1064,,
internet,https://fb1.spb.ru/health,113,2026-07-26T06:36:22.536826Z,200,0.1142,,
test,http://10.129.13.78:30080/health,114,2026-07-26T06:36:23.536966Z,200,0.1049,,
internet,https://fb1.spb.ru/health,114,2026-07-26T06:36:23.536698Z,200,0.121,,
test,http://10.129.13.78:30080/health,115,2026-07-26T06:36:24.537228Z,200,0.1163,,
internet,https://fb1.spb.ru/health,115,2026-07-26T06:36:24.536810Z,200,0.1226,,
test,http://10.129.13.78:30080/health,116,2026-07-26T06:36:25.536859Z,200,0.1048,,
internet,https://fb1.spb.ru/health,116,2026-07-26T06:36:25.536469Z,200,0.116,,
test,http://10.129.13.78:30080/health,117,2026-07-26T06:36:26.537271Z,200,0.1054,,
internet,https://fb1.spb.ru/health,117,2026-07-26T06:36:26.536808Z,200,0.1242,,
test,http://10.129.13.78:30080/health,118,2026-07-26T06:36:27.538070Z,200,0.1062,,
internet,https://fb1.spb.ru/health,118,2026-07-26T06:36:27.536875Z,200,0.1203,,
test,http://10.129.13.78:30080/health,119,2026-07-26T06:36:28.537026Z,200,0.1048,,
internet,https://fb1.spb.ru/health,119,2026-07-26T06:36:28.536658Z,200,0.1253,,
test,http://10.129.13.78:30080/health,120,2026-07-26T06:36:29.537180Z,200,0.1055,,
internet,https://fb1.spb.ru/health,120,2026-07-26T06:36:29.536767Z,200,0.1259,,
test,http://10.129.13.78:30080/health,121,2026-07-26T06:36:30.537259Z,200,0.1055,,
internet,https://fb1.spb.ru/health,121,2026-07-26T06:36:30.536743Z,200,0.1148,,
test,http://10.129.13.78:30080/health,122,2026-07-26T06:36:31.536904Z,200,0.1053,,
internet,https://fb1.spb.ru/health,122,2026-07-26T06:36:31.536616Z,200,0.1135,,
test,http://10.129.13.78:30080/health,123,2026-07-26T06:36:32.537336Z,200,0.1054,,
internet,https://fb1.spb.ru/health,123,2026-07-26T06:36:32.536859Z,200,0.113,,
test,http://10.129.13.78:30080/health,124,2026-07-26T06:36:33.537151Z,200,0.1052,,
internet,https://fb1.spb.ru/health,124,2026-07-26T06:36:33.536640Z,200,0.1174,,
test,http://10.129.13.78:30080/health,125,2026-07-26T06:36:34.537240Z,200,0.1055,,
internet,https://fb1.spb.ru/health,125,2026-07-26T06:36:34.536831Z,200,0.1241,,
test,http://10.129.13.78:30080/health,126,2026-07-26T06:36:35.537223Z,200,0.106,,
internet,https://fb1.spb.ru/health,126,2026-07-26T06:36:35.536825Z,200,0.1397,,
test,http://10.129.13.78:30080/health,127,2026-07-26T06:36:36.537136Z,200,0.1069,,
internet,https://fb1.spb.ru/health,127,2026-07-26T06:36:36.536661Z,200,0.1155,,
test,http://10.129.13.78:30080/health,128,2026-07-26T06:36:37.536855Z,200,0.105,,
internet,https://fb1.spb.ru/health,128,2026-07-26T06:36:37.536590Z,200,0.1137,,
test,http://10.129.13.78:30080/health,129,2026-07-26T06:36:38.537125Z,200,0.1057,,
internet,https://fb1.spb.ru/health,129,2026-07-26T06:36:38.536695Z,200,0.1253,,
test,http://10.129.13.78:30080/health,130,2026-07-26T06:36:39.537171Z,200,0.1063,,
internet,https://fb1.spb.ru/health,130,2026-07-26T06:36:39.536782Z,200,0.1229,,
test,http://10.129.13.78:30080/health,131,2026-07-26T06:36:40.537040Z,200,0.1057,,
internet,https://fb1.spb.ru/health,131,2026-07-26T06:36:40.536609Z,200,0.1137,,
test,http://10.129.13.78:30080/health,132,2026-07-26T06:36:41.537034Z,200,0.1053,,
internet,https://fb1.spb.ru/health,132,2026-07-26T06:36:41.536748Z,200,0.1153,,
test,http://10.129.13.78:30080/health,133,2026-07-26T06:36:42.537418Z,200,0.1065,,
internet,https://fb1.spb.ru/health,133,2026-07-26T06:36:42.536874Z,200,0.1176,,
test,http://10.129.13.78:30080/health,134,2026-07-26T06:36:43.537422Z,200,0.106,,
internet,https://fb1.spb.ru/health,134,2026-07-26T06:36:43.536823Z,200,0.1255,,
test,http://10.129.13.78:30080/health,135,2026-07-26T06:36:44.537251Z,200,0.1052,,
internet,https://fb1.spb.ru/health,135,2026-07-26T06:36:44.536812Z,200,0.1242,,
test,http://10.129.13.78:30080/health,136,2026-07-26T06:36:45.537189Z,200,0.1057,,
internet,https://fb1.spb.ru/health,136,2026-07-26T06:36:45.536754Z,200,0.1159,,
test,http://10.129.13.78:30080/health,137,2026-07-26T06:36:46.537333Z,200,0.1224,,
internet,https://fb1.spb.ru/health,137,2026-07-26T06:36:46.536781Z,200,0.1395,,
test,http://10.129.13.78:30080/health,138,2026-07-26T06:36:47.537075Z,200,0.1054,,
internet,https://fb1.spb.ru/health,138,2026-07-26T06:36:47.536611Z,200,0.1162,,
test,http://10.129.13.78:30080/health,139,2026-07-26T06:36:48.537179Z,200,0.1054,,
internet,https://fb1.spb.ru/health,139,2026-07-26T06:36:48.536780Z,200,0.1254,,
test,http://10.129.13.78:30080/health,140,2026-07-26T06:36:49.537247Z,200,0.1049,,
internet,https://fb1.spb.ru/health,140,2026-07-26T06:36:49.536813Z,200,0.1216,,
test,http://10.129.13.78:30080/health,141,2026-07-26T06:36:50.536958Z,200,0.1055,,
internet,https://fb1.spb.ru/health,141,2026-07-26T06:36:50.536606Z,200,0.1226,,
test,http://10.129.13.78:30080/health,142,2026-07-26T06:36:51.537075Z,200,0.1053,,
internet,https://fb1.spb.ru/health,142,2026-07-26T06:36:51.536746Z,200,0.1185,,
test,http://10.129.13.78:30080/health,143,2026-07-26T06:36:52.538149Z,200,0.1063,,
internet,https://fb1.spb.ru/health,143,2026-07-26T06:36:52.537508Z,200,0.1241,,
test,http://10.129.13.78:30080/health,144,2026-07-26T06:36:53.536998Z,200,0.1051,,
internet,https://fb1.spb.ru/health,144,2026-07-26T06:36:53.536700Z,200,0.1122,,
test,http://10.129.13.78:30080/health,145,2026-07-26T06:36:54.537142Z,200,0.1054,,
internet,https://fb1.spb.ru/health,145,2026-07-26T06:36:54.536768Z,200,0.1241,,
test,http://10.129.13.78:30080/health,146,2026-07-26T06:36:55.537009Z,200,0.1049,,
internet,https://fb1.spb.ru/health,146,2026-07-26T06:36:55.536702Z,200,0.1175,,
test,http://10.129.13.78:30080/health,147,2026-07-26T06:36:56.536857Z,200,0.1202,,
internet,https://fb1.spb.ru/health,147,2026-07-26T06:36:56.536577Z,200,0.1292,,
test,http://10.129.13.78:30080/health,148,2026-07-26T06:36:57.537112Z,200,0.1049,,
internet,https://fb1.spb.ru/health,148,2026-07-26T06:36:57.536806Z,200,0.1265,,
test,http://10.129.13.78:30080/health,149,2026-07-26T06:36:58.537167Z,200,0.1066,,
internet,https://fb1.spb.ru/health,149,2026-07-26T06:36:58.536694Z,200,0.1247,,
test,http://10.129.13.78:30080/health,150,2026-07-26T06:36:59.537509Z,200,0.1055,,
internet,https://fb1.spb.ru/health,150,2026-07-26T06:36:59.536892Z,200,0.1224,,
test,http://10.129.13.78:30080/health,151,2026-07-26T06:37:00.536841Z,200,0.1051,,
internet,https://fb1.spb.ru/health,151,2026-07-26T06:37:00.536516Z,200,0.1165,,
test,http://10.129.13.78:30080/health,152,2026-07-26T06:37:01.537245Z,200,0.1063,,
