zone,url,probe_num,timestamp,http_status,latency_seconds,error_type,error_message
internet,https://fb1.spb.ru/health,52,2026-07-26T04:25:46.353146Z,200,0.1409,,
test,http://10.129.13.78:30080/health,53,2026-07-26T04:25:47.354074Z,200,0.1079,,
internet,https://fb1.spb.ru/health,53,2026-07-26T04:25:47.353271Z,200,0.1263,,
test,http://10.129.13.78:30080/health,54,2026-07-26T04:25:48.353731Z,200,0.1074,,
internet,https://fb1.spb.ru/health,54,2026-07-26T04:25:48.353142Z,200,0.1167,,
test,http://10.129.13.78:30080/health,55,2026-07-26T04:25:49.354043Z,200,0.1076,,
internet,https://fb1.spb.ru/health,55,2026-07-26T04:25:49.353487Z,200,0.1232,,
test,http://10.129.13.78:30080/health,56,2026-07-26T04:25:50.353478Z,200,0.1068,,
internet,https://fb1.spb.ru/health,56,2026-07-26T04:25:50.353100Z,200,0.1272,,
test,http://10.129.13.78:30080/health,57,2026-07-26T04:25:51.353410Z,200,0.1073,,
internet,https://fb1.spb.ru/health,57,2026-07-26T04:25:51.353111Z,200,0.1184,,
test,http://10.129.13.78:30080/health,58,2026-07-26T04:25:52.353629Z,200,0.1069,,
internet,https://fb1.spb.ru/health,58,2026-07-26T04:25:52.353191Z,200,0.1222,,
test,http://10.129.13.78:30080/health,59,2026-07-26T04:25:53.353445Z,200,0.1069,,
internet,https://fb1.spb.ru/health,59,2026-07-26T04:25:53.353112Z,200,0.116,,
test,http://10.129.13.78:30080/health,60,2026-07-26T04:25:54.353780Z,200,0.1068,,
internet,https://fb1.spb.ru/health,60,2026-07-26T04:25:54.353313Z,200,0.1156,,
test,http://10.129.13.78:30080/health,61,2026-07-26T04:25:55.353466Z,200,0.1071,,
internet,https://fb1.spb.ru/health,61,2026-07-26T04:25:55.353130Z,200,0.1213,,
test,http://10.129.13.78:30080/health,62,2026-07-26T04:25:56.353449Z,200,0.1162,,
internet,https://fb1.spb.ru/health,62,2026-07-26T04:25:56.353177Z,200,0.1304,,
test,http://10.129.13.78:30080/health,63,2026-07-26T04:25:57.353700Z,200,0.1064,,
internet,https://fb1.spb.ru/health,63,2026-07-26T04:25:57.353294Z,200,0.1174,,
test,http://10.129.13.78:30080/health,64,2026-07-26T04:25:58.353808Z,200,0.1069,,
internet,https://fb1.spb.ru/health,64,2026-07-26T04:25:58.353301Z,200,0.1259,,
test,http://10.129.13.78:30080/health,65,2026-07-26T04:25:59.353781Z,200,0.1068,,
internet,https://fb1.spb.ru/health,65,2026-07-26T04:25:59.353314Z,200,0.1228,,
test,http://10.129.13.78:30080/health,66,2026-07-26T04:26:00.353908Z,200,0.1076,,
internet,https://fb1.spb.ru/health,66,2026-07-26T04:26:00.353292Z,200,0.1244,,
test,http://10.129.13.78:30080/health,67,2026-07-26T04:26:01.353565Z,200,0.1078,,
internet,https://fb1.spb.ru/health,67,2026-07-26T04:26:01.353056Z,200,0.1211,,
test,http://10.129.13.78:30080/health,68,2026-07-26T04:26:02.353341Z,200,0.1066,,
internet,https://fb1.spb.ru/health,68,2026-07-26T04:26:02.353050Z,200,0.1144,,
test,http://10.129.13.78:30080/health,69,2026-07-26T04:26:03.353685Z,200,0.1072,,
internet,https://fb1.spb.ru/health,69,2026-07-26T04:26:03.353232Z,200,0.1216,,
test,http://10.129.13.78:30080/health,70,2026-07-26T04:26:04.353462Z,200,0.1064,,
internet,https://fb1.spb.ru/health,70,2026-07-26T04:26:04.353126Z,200,0.1238,,
test,http://10.129.13.78:30080/health,71,2026-07-26T04:26:05.353668Z,200,0.1064,,
internet,https://fb1.spb.ru/health,71,2026-07-26T04:26:05.353267Z,200,0.1249,,
test,http://10.129.13.78:30080/health,72,2026-07-26T04:26:06.353628Z,200,0.107,,
internet,https://fb1.spb.ru/health,72,2026-07-26T04:26:06.353269Z,200,0.125,,
test,http://10.129.13.78:30080/health,73,2026-07-26T04:26:07.353590Z,200,0.1172,,
internet,https://fb1.spb.ru/health,73,2026-07-26T04:26:07.353188Z,200,0.1368,,
test,http://10.129.13.78:30080/health,74,2026-07-26T04:26:08.353754Z,200,0.107,,
internet,https://fb1.spb.ru/health,74,2026-07-26T04:26:08.353406Z,200,0.1253,,
test,http://10.129.13.78:30080/health,75,2026-07-26T04:26:09.353801Z,200,0.1071,,
internet,https://fb1.spb.ru/health,75,2026-07-26T04:26:09.353135Z,200,0.1146,,
test,http://10.129.13.78:30080/health,76,2026-07-26T04:26:10.353377Z,200,0.1069,,
internet,https://fb1.spb.ru/health,76,2026-07-26T04:26:10.353066Z,200,0.115,,
test,http://10.129.13.78:30080/health,77,2026-07-26T04:26:11.353693Z,200,0.1076,,
internet,https://fb1.spb.ru/health,77,2026-07-26T04:26:11.353202Z,200,0.1264,,
test,http://10.129.13.78:30080/health,78,2026-07-26T04:26:12.353631Z,200,0.1075,,
internet,https://fb1.spb.ru/health,78,2026-07-26T04:26:12.353158Z,200,0.1177,,
test,http://10.129.13.78:30080/health,79,2026-07-26T04:26:13.353593Z,200,0.1072,,
internet,https://fb1.spb.ru/health,79,2026-07-26T04:26:13.353225Z,200,0.116,,
test,http://10.129.13.78:30080/health,80,2026-07-26T04:26:14.353552Z,200,0.1063,,
internet,https://fb1.spb.ru/health,80,2026-07-26T04:26:14.353176Z,200,0.1169,,
test,http://10.129.13.78:30080/health,81,2026-07-26T04:26:15.353705Z,200,0.1078,,
internet,https://fb1.spb.ru/health,81,2026-07-26T04:26:15.353160Z,200,0.1178,,
test,http://10.129.13.78:30080/health,82,2026-07-26T04:26:16.353699Z,200,0.1078,,
internet,https://fb1.spb.ru/health,82,2026-07-26T04:26:16.353232Z,200,0.1254,,
test,http://10.129.13.78:30080/health,83,2026-07-26T04:26:17.353506Z,200,0.1197,,
internet,https://fb1.spb.ru/health,83,2026-07-26T04:26:17.353122Z,200,0.1245,,
test,http://10.129.13.78:30080/health,84,2026-07-26T04:26:18.353636Z,200,0.1072,,
internet,https://fb1.spb.ru/health,84,2026-07-26T04:26:18.353171Z,200,0.1218,,
test,http://10.129.13.78:30080/health,85,2026-07-26T04:26:19.353486Z,200,0.1071,,
internet,https://fb1.spb.ru/health,85,2026-07-26T04:26:19.353124Z,200,0.1171,,
test,http://10.129.13.78:30080/health,86,2026-07-26T04:26:20.353533Z,200,0.1069,,
internet,https://fb1.spb.ru/health,86,2026-07-26T04:26:20.353180Z,200,0.1189,,
test,http://10.129.13.78:30080/health,87,2026-07-26T04:26:21.353833Z,200,0.1072,,
internet,https://fb1.spb.ru/health,87,2026-07-26T04:26:21.353303Z,200,0.1188,,
test,http://10.129.13.78:30080/health,88,2026-07-26T04:26:22.353493Z,200,0.107,,
internet,https://fb1.spb.ru/health,88,2026-07-26T04:26:22.353114Z,200,0.1155,,
test,http://10.129.13.78:30080/health,89,2026-07-26T04:26:23.353636Z,200,0.107,,
internet,https://fb1.spb.ru/health,89,2026-07-26T04:26:23.353155Z,200,0.1262,,
test,http://10.129.13.78:30080/health,90,2026-07-26T04:26:24.353841Z,200,0.1081,,
internet,https://fb1.spb.ru/health,90,2026-07-26T04:26:24.353295Z,200,0.1282,,
test,http://10.129.13.78:30080/health,91,2026-07-26T04:26:25.353764Z,200,0.1075,,
internet,https://fb1.spb.ru/health,91,2026-07-26T04:26:25.353273Z,200,0.1191,,
test,http://10.129.13.78:30080/health,92,2026-07-26T04:26:26.353945Z,200,0.1068,,
internet,https://fb1.spb.ru/health,92,2026-07-26T04:26:26.353410Z,200,0.1185,,
test,http://10.129.13.78:30080/health,93,2026-07-26T04:26:27.353822Z,200,0.1072,,
internet,https://fb1.spb.ru/health,93,2026-07-26T04:26:27.353272Z,200,0.1175,,
test,http://10.129.13.78:30080/health,94,2026-07-26T04:26:28.353871Z,200,0.1186,,
internet,https://fb1.spb.ru/health,94,2026-07-26T04:26:28.353288Z,200,0.1434,,
test,http://10.129.13.78:30080/health,95,2026-07-26T04:26:29.353695Z,200,0.1078,,
internet,https://fb1.spb.ru/health,95,2026-07-26T04:26:29.353323Z,200,0.1256,,
test,http://10.129.13.78:30080/health,96,2026-07-26T04:26:30.353666Z,200,0.1076,,
internet,https://fb1.spb.ru/health,96,2026-07-26T04:26:30.353223Z,200,0.1266,,
test,http://10.129.13.78:30080/health,97,2026-07-26T04:26:31.353748Z,200,0.1076,,
internet,https://fb1.spb.ru/health,97,2026-07-26T04:26:31.353183Z,200,0.1255,,
test,http://10.129.13.78:30080/health,98,2026-07-26T04:26:32.353774Z,200,0.1069,,
internet,https://fb1.spb.ru/health,98,2026-07-26T04:26:32.353188Z,200,0.1252,,
test,http://10.129.13.78:30080/health,99,2026-07-26T04:26:33.353685Z,200,0.1068,,
internet,https://fb1.spb.ru/health,99,2026-07-26T04:26:33.353147Z,200,0.1236,,
test,http://10.129.13.78:30080/health,100,2026-07-26T04:26:34.353496Z,200,0.1071,,
internet,https://fb1.spb.ru/health,100,2026-07-26T04:26:34.353096Z,200,0.1181,,
test,http://10.129.13.78:30080/health,101,2026-07-26T04:26:35.353328Z,200,0.1066,,
internet,https://fb1.spb.ru/health,101,2026-07-26T04:26:35.353089Z,200,0.123,,
test,http://10.129.13.78:30080/health,102,2026-07-26T04:26:36.354057Z,200,0.107,,
internet,https://fb1.spb.ru/health,102,2026-07-26T04:26:36.353455Z,200,0.1255,,
test,http://10.129.13.78:30080/health,103,2026-07-26T04:26:37.353623Z,200,0.107,,
internet,https://fb1.spb.ru/health,103,2026-07-26T04:26:37.353177Z,200,0.1189,,
test,http://10.129.13.78:30080/health,104,2026-07-26T04:26:38.353727Z,200,0.1162,,
internet,https://fb1.spb.ru/health,104,2026-07-26T04:26:38.353269Z,200,0.1312,,
test,http://10.129.13.78:30080/health,105,2026-07-26T04:26:39.353755Z,200,0.1073,,
internet,https://fb1.spb.ru/health,105,2026-07-26T04:26:39.353190Z,200,0.1259,,
test,http://10.129.13.78:30080/health,106,2026-07-26T04:26:40.353810Z,200,0.107,,
internet,https://fb1.spb.ru/health,106,2026-07-26T04:26:40.353261Z,200,0.1264,,
test,http://10.129.13.78:30080/health,107,2026-07-26T04:26:41.353512Z,200,0.1066,,
internet,https://fb1.spb.ru/health,107,2026-07-26T04:26:41.353126Z,200,0.1169,,
test,http://10.129.13.78:30080/health,108,2026-07-26T04:26:42.353724Z,200,0.1077,,
internet,https://fb1.spb.ru/health,108,2026-07-26T04:26:42.353254Z,200,0.1223,,
test,http://10.129.13.78:30080/health,109,2026-07-26T04:26:43.353591Z,200,0.1067,,
internet,https://fb1.spb.ru/health,109,2026-07-26T04:26:43.353131Z,200,0.1302,,
test,http://10.129.13.78:30080/health,110,2026-07-26T04:26:44.353643Z,200,0.1073,,
internet,https://fb1.spb.ru/health,110,2026-07-26T04:26:44.353182Z,200,0.1185,,
test,http://10.129.13.78:30080/health,111,2026-07-26T04:26:45.353641Z,200,0.1071,,
internet,https://fb1.spb.ru/health,111,2026-07-26T04:26:45.353274Z,200,0.1232,,
test,http://10.129.13.78:30080/health,112,2026-07-26T04:26:46.353618Z,200,0.1066,,
internet,https://fb1.spb.ru/health,112,2026-07-26T04:26:46.353182Z,200,0.1271,,
test,http://10.129.13.78:30080/health,113,2026-07-26T04:26:47.353572Z,200,0.1074,,
internet,https://fb1.spb.ru/health,113,2026-07-26T04:26:47.353180Z,200,0.1221,,
test,http://10.129.13.78:30080/health,114,2026-07-26T04:26:48.353612Z,200,0.1073,,
internet,https://fb1.spb.ru/health,114,2026-07-26T04:26:48.353069Z,200,0.1173,,
test,http://10.129.13.78:30080/health,115,2026-07-26T04:26:49.353713Z,200,0.1174,,
internet,https://fb1.spb.ru/health,115,2026-07-26T04:26:49.353194Z,200,0.1403,,
test,http://10.129.13.78:30080/health,116,2026-07-26T04:26:50.353827Z,200,0.1074,,
internet,https://fb1.spb.ru/health,116,2026-07-26T04:26:50.353301Z,200,0.1231,,
test,http://10.129.13.78:30080/health,117,2026-07-26T04:26:51.353778Z,200,0.1077,,
internet,https://fb1.spb.ru/health,117,2026-07-26T04:26:51.353282Z,200,0.1264,,
test,http://10.129.13.78:30080/health,118,2026-07-26T04:26:52.353885Z,200,0.1082,,
internet,https://fb1.spb.ru/health,118,2026-07-26T04:26:52.353249Z,200,0.1243,,
test,http://10.129.13.78:30080/health,119,2026-07-26T04:26:53.353951Z,200,0.1075,,
internet,https://fb1.spb.ru/health,119,2026-07-26T04:26:53.353480Z,200,0.1269,,
test,http://10.129.13.78:30080/health,120,2026-07-26T04:26:54.353594Z,200,0.1072,,
internet,https://fb1.spb.ru/health,120,2026-07-26T04:26:54.353233Z,200,0.1164,,
test,http://10.129.13.78:30080/health,121,2026-07-26T04:26:55.353865Z,200,0.108,,
internet,https://fb1.spb.ru/health,121,2026-07-26T04:26:55.353301Z,200,0.1254,,
test,http://10.129.13.78:30080/health,122,2026-07-26T04:26:56.354206Z,200,0.1073,,
internet,https://fb1.spb.ru/health,122,2026-07-26T04:26:56.353511Z,200,0.1267,,
test,http://10.129.13.78:30080/health,123,2026-07-26T04:26:57.353542Z,200,0.1065,,
internet,https://fb1.spb.ru/health,123,2026-07-26T04:26:57.353169Z,200,0.121,,
test,http://10.129.13.78:30080/health,124,2026-07-26T04:26:58.353803Z,200,0.1071,,
internet,https://fb1.spb.ru/health,124,2026-07-26T04:26:58.353251Z,200,0.1245,,
test,http://10.129.13.78:30080/health,125,2026-07-26T04:26:59.353746Z,200,0.1138,,
internet,https://fb1.spb.ru/health,125,2026-07-26T04:26:59.353234Z,200,0.1349,,
test,http://10.129.13.78:30080/health,126,2026-07-26T04:27:00.354041Z,200,0.1069,,
internet,https://fb1.spb.ru/health,126,2026-07-26T04:27:00.353299Z,200,0.1264,,
test,http://10.129.13.78:30080/health,127,2026-07-26T04:27:01.353552Z,200,0.1071,,
internet,https://fb1.spb.ru/health,127,2026-07-26T04:27:01.353081Z,200,0.1147,,
test,http://10.129.13.78:30080/health,128,2026-07-26T04:27:02.353768Z,200,0.1071,,
internet,https://fb1.spb.ru/health,128,2026-07-26T04:27:02.353275Z,200,0.1286,,
test,http://10.129.13.78:30080/health,129,2026-07-26T04:27:03.353556Z,200,0.1063,,
internet,https://fb1.spb.ru/health,129,2026-07-26T04:27:03.353164Z,200,0.1258,,
test,http://10.129.13.78:30080/health,130,2026-07-26T04:27:04.353801Z,200,0.1073,,
internet,https://fb1.spb.ru/health,130,2026-07-26T04:27:04.353286Z,200,0.128,,
test,http://10.129.13.78:30080/health,131,2026-07-26T04:27:05.353663Z,200,0.1071,,
internet,https://fb1.spb.ru/health,131,2026-07-26T04:27:05.353229Z,200,0.1257,,
test,http://10.129.13.78:30080/health,132,2026-07-26T04:27:06.353516Z,200,0.1075,,
internet,https://fb1.spb.ru/health,132,2026-07-26T04:27:06.353142Z,200,0.1207,,
test,http://10.129.13.78:30080/health,133,2026-07-26T04:27:07.353636Z,200,0.1068,,
internet,https://fb1.spb.ru/health,133,2026-07-26T04:27:07.353157Z,200,0.1266,,
test,http://10.129.13.78:30080/health,134,2026-07-26T04:27:08.353529Z,200,0.1069,,
internet,https://fb1.spb.ru/health,134,2026-07-26T04:27:08.353106Z,200,0.1249,,
test,http://10.129.13.78:30080/health,135,2026-07-26T04:27:09.353729Z,200,0.1067,,
internet,https://fb1.spb.ru/health,135,2026-07-26T04:27:09.353218Z,200,0.1247,,
test,http://10.129.13.78:30080/health,136,2026-07-26T04:27:10.353680Z,200,0.1174,,
internet,https://fb1.spb.ru/health,136,2026-07-26T04:27:10.353204Z,200,0.1405,,
test,http://10.129.13.78:30080/health,137,2026-07-26T04:27:11.353930Z,200,0.1076,,
internet,https://fb1.spb.ru/health,137,2026-07-26T04:27:11.353306Z,200,0.1258,,
test,http://10.129.13.78:30080/health,138,2026-07-26T04:27:12.353906Z,200,0.1071,,
internet,https://fb1.spb.ru/health,138,2026-07-26T04:27:12.353280Z,200,0.1286,,
test,http://10.129.13.78:30080/health,139,2026-07-26T04:27:13.353776Z,200,0.1069,,
internet,https://fb1.spb.ru/health,139,2026-07-26T04:27:13.353255Z,200,0.1214,,
test,http://10.129.13.78:30080/health,140,2026-07-26T04:27:14.353677Z,200,0.1065,,
internet,https://fb1.spb.ru/health,140,2026-07-26T04:27:14.353261Z,200,0.115,,
test,http://10.129.13.78:30080/health,141,2026-07-26T04:27:15.353737Z,200,0.1078,,
internet,https://fb1.spb.ru/health,141,2026-07-26T04:27:15.353316Z,200,0.125,,
test,http://10.129.13.78:30080/health,142,2026-07-26T04:27:16.353743Z,200,0.1067,,
internet,https://fb1.spb.ru/health,142,2026-07-26T04:27:16.353155Z,200,0.125,,
test,http://10.129.13.78:30080/health,143,2026-07-26T04:27:17.353918Z,200,0.107,,
internet,https://fb1.spb.ru/health,143,2026-07-26T04:27:17.353265Z,200,0.1148,,
test,http://10.129.13.78:30080/health,144,2026-07-26T04:27:18.353832Z,200,0.107,,
internet,https://fb1.spb.ru/health,144,2026-07-26T04:27:18.353335Z,200,0.1256,,
test,http://10.129.13.78:30080/health,145,2026-07-26T04:27:19.353672Z,200,0.1073,,
internet,https://fb1.spb.ru/health,145,2026-07-26T04:27:19.353245Z,200,0.122,,
test,http://10.129.13.78:30080/health,146,2026-07-26T04:27:20.353721Z,200,0.1189,,
internet,https://fb1.spb.ru/health,146,2026-07-26T04:27:20.353261Z,200,0.1303,,
test,http://10.129.13.78:30080/health,147,2026-07-26T04:27:21.353683Z,200,0.1067,,
internet,https://fb1.spb.ru/health,147,2026-07-26T04:27:21.353222Z,200,0.1269,,
test,http://10.129.13.78:30080/health,148,2026-07-26T04:27:22.353553Z,200,0.1074,,
internet,https://fb1.spb.ru/health,148,2026-07-26T04:27:22.353179Z,200,0.1258,,
test,http://10.129.13.78:30080/health,149,2026-07-26T04:27:23.353768Z,200,0.1071,,
internet,https://fb1.spb.ru/health,149,2026-07-26T04:27:23.353257Z,200,0.1239,,
test,http://10.129.13.78:30080/health,150,2026-07-26T04:27:24.353571Z,200,0.1072,,
internet,https://fb1.spb.ru/health,150,2026-07-26T04:27:24.353179Z,200,0.1182,,
test,http://10.129.13.78:30080/health,151,2026-07-26T04:27:25.353872Z,200,0.1075,,
internet,https://fb1.spb.ru/health,151,2026-07-26T04:27:25.353329Z,200,0.1267,,
test,http://10.129.13.78:30080/health,152,2026-07-26T04:27:26.353810Z,200,0.107,,
